40.648399353027344,40.65342330932617,40.65843963623047,40.663455963134766,40.66847229003906,39.548526763916016,39.55046463012695,39.552398681640625,39.55432891845703,39.55625534057617,40.4250602722168,40.42926788330078,40.433475494384766,40.43768310546875,40.4418830871582,40.4710807800293,40.47525405883789,40.479427337646484,40.48360061645508,40.487770080566406,41.81349182128906,41.82094955444336,41.82840347290039,41.83585739135742,41.84331130981445,49.47854995727539,49.48334884643555,49.48814392089844,49.49293899536133,49.49773406982422,50.16330337524414,50.17073059082031,50.178123474121094,50.185516357421875,50.192909240722656,55.085262298583984,55.09173583984375,55.09825134277344,55.10476303100586,55.11127471923828,55.26763153076172,55.27482604980469,55.28197479248047,55.28911590576172,55.29625701904297,54.27399826049805,54.277366638183594,54.280616760253906,54.28386688232422,54.287113189697266,54.32282257080078,54.32624053955078,54.329654693603516,54.33306884765625,54.33647918701172,49.070655822753906,49.07310485839844,49.07555389404297,49.077999114990234,49.0804443359375,50.46763610839844,50.475799560546875,50.48395538330078,50.49211120605469,50.500267028808594,50.69557189941406,50.70423889160156,50.7129020690918,50.72156524658203,50.730228424072266,51.02458190917969,51.03399658203125,51.04340744018555,51.052818298339844,51.06222915649414,51.347496032714844,51.35756301879883,51.36763381958008,51.37770462036133,51.38777160644531,56.62015151977539,56.63176727294922,56.642662048339844,56.6535530090332,56.66444396972656,56.76701736450195,56.778106689453125,56.78919982910156,56.800289154052734,56.81138229370117,57.01961898803711,57.031150817871094,57.042686462402344,57.05421447753906,57.06574630737305,57.08143615722656,57.09297180175781,57.10450744628906,57.11603546142578,57.127567291259766,56.760311126708984,56.7710075378418,56.78169631958008,56.79237747192383,56.803062438964844,56.6126708984375,56.62284851074219,56.63302230834961,56.643192291259766,56.65336608886719,50.894962310791016,50.902931213378906,50.91093826293945,50.9189453125,50.92695236206055,50.10830307006836,50.11431121826172,50.12031936645508,50.12632751464844,50.13233184814453,43.1492919921875,43.15945053100586,43.16960525512695,43.17976379394531,43.189918518066406,41.69791793823242,41.70517349243164,41.71242141723633,41.719669342041016,41.7269172668457,42.87976837158203,42.88911437988281,42.89846420288086,42.907814025878906,42.91716003417969,42.94731521606445,42.956642150878906,42.96596908569336,42.97529602050781,42.984619140625,44.64592361450195,44.658260345458984,44.67059326171875,44.68292236328125,44.69525146484375,52.05328369140625,52.06330108642578,52.07335662841797,52.083412170410156,52.09346389770508,52.93965530395508,52.952049255371094,52.964439392089844,52.976829528808594,52.989219665527344,57.768402099609375,57.78026580810547,57.7921142578125,57.803958892822266,57.81580352783203,58.05374526977539,58.06604766845703,58.07835006713867,58.09064483642578,58.102943420410156,56.80671691894531,56.81547546386719,56.82421875,56.83296203613281,56.841705322265625,56.89755630493164,56.90645980834961,56.91535949707031,56.924259185791016,56.93315887451172,51.545589447021484,51.553306579589844,51.56108474731445,51.56886291503906,51.57664108276367,51.66168212890625,51.6696891784668,51.67770004272461,51.685707092285156,51.69371032714844,51.88663864135742,51.8951416015625,51.90364074707031,51.912139892578125,51.92063903808594,52.21172332763672,52.22095489501953,52.230194091796875,52.23942947387695,52.248661041259766,52.53129577636719,52.54118347167969,52.55107116699219,52.56095886230469,52.57084274291992,57.79734802246094,57.80888366699219,57.81958770751953,57.83028793334961,57.84098434448242,57.941959381103516,57.95286178588867,57.96376037597656,57.97465515136719,57.98555374145508,58.19050598144531,58.20184326171875,58.21318054199219,58.224510192871094,58.235843658447266,58.25136184692383,58.262699127197266,58.2740364074707,58.285369873046875,58.29670333862305,57.935081481933594,57.94559097290039,57.956085205078125,57.96657943725586,57.97706985473633,57.79008102416992,57.800071716308594,57.810062408447266,57.820045471191406,56.067806243896484,56.0677604675293,50.58811950683594,50.5858268737793,50.58353805541992,50.58125305175781,50.57897186279297,49.97316360473633,49.96957015991211,49.96595764160156,49.96234130859375,49.958709716796875,42.14787292480469
Head (ft):
125.81121063232422,125.82280731201172,125.83438873291016,125.84596252441406,125.85753631591797,123.27285766601562,123.2773208618164,123.28178405761719,123.28623962402344,123.29068756103516,125.2957763671875,125.30548858642578,125.31520080566406,125.32490539550781,125.33460235595703,125.40198516845703,125.41162109375,125.42124938964844,125.43087768554688,125.44049835205078,128.50010681152344,128.51730346679688,128.53451538085938,128.5517120361328,128.56890869140625,146.1900634765625,146.2011260986328,146.2122039794922,146.2232666015625,146.2343292236328,147.7703857421875,147.78750610351562,147.80458068847656,147.82164001464844,147.8386993408203,159.12960815429688,159.14456176757812,159.1595916748047,159.17462158203125,159.1896514892578,159.5504913330078,159.56710815429688,159.58360290527344,159.60008239746094,159.61656188964844,157.25732421875,157.2650909423828,157.27259826660156,157.28009033203125,157.28759765625,157.37001037597656,157.3778839111328,157.38577270507812,157.39364624023438,157.40151977539062,145.24868774414062,145.25433349609375,145.25999450683594,145.26564025878906,145.27127075195312,148.4727325439453,148.4915771484375,148.51039123535156,148.5292205810547,148.5480499267578,148.998779296875,149.01878356933594,149.0387725830078,149.05877685546875,149.07876586914062,149.7581024169922,149.77981567382812,149.80154418945312,149.82325744628906,149.84498596191406,150.5033416748047,150.5265655517578,150.54981994628906,150.57305908203125,150.59629821777344,162.67193603515625,162.69874572753906,162.72389221191406,162.7490234375,162.77415466308594,163.01087951660156,163.03648376464844,163.0620880126953,163.08767700195312,163.11326599121094,163.59385681152344,163.6204833984375,163.6470947265625,163.6737060546875,163.7003173828125,163.7365264892578,163.76315307617188,163.78976440429688,163.81637573242188,163.84298706054688,162.9954071044922,163.0200958251953,163.04476928710938,163.0694122314453,163.0940704345703,162.65467834472656,162.67816162109375,162.70164489746094,162.72511291503906,162.74859619140625,149.45895385742188,149.4773406982422,149.49581909179688,149.51429748535156,149.53277587890625,147.64344787597656,147.6573028564453,147.67117309570312,147.68504333496094,147.6988983154297,131.58294677734375,131.6063995361328,131.6298370361328,131.6532745361328,131.6767120361328,128.23336791992188,128.25010681152344,128.266845703125,128.2835693359375,128.30029296875,130.96092224121094,130.9824981689453,131.0040740966797,131.02565002441406,131.04721069335938,131.1168212890625,131.13833618164062,131.1598663330078,131.18138122558594,131.20291137695312,135.0369873046875,135.06546020507812,135.0939178466797,135.12237548828125,135.1508331298828,152.1322021484375,152.1553192138672,152.17852783203125,152.2017364501953,152.22494506835938,154.17782592773438,154.20643615722656,154.2350311279297,154.2636260986328,154.29222106933594,165.32196044921875,165.34933471679688,165.37667846679688,165.4040069580078,165.4313507080078,165.98048400878906,166.00888061523438,166.03726196289062,166.06564331054688,166.09402465820312,163.10250854492188,163.1227264404297,163.1428985595703,163.1630859375,163.18325805664062,163.31214904785156,163.33270263671875,163.35324096679688,163.373779296875,163.39431762695312,150.96051025390625,150.9783172607422,150.99627685546875,151.01422119140625,151.0321807861328,151.2284393310547,151.24691772460938,151.26539611816406,151.28387451171875,151.30235290527344,151.7476043701172,151.76722717285156,151.78684997558594,151.80645751953125,151.82608032226562,152.49786376953125,152.5191650390625,152.5404815673828,152.56179809570312,152.58311462402344,153.2353973388672,153.25820922851562,153.28103637695312,153.30384826660156,153.32666015625,165.3887481689453,165.41537475585938,165.44007873535156,165.4647674560547,165.48947143554688,165.72250366210938,165.74766540527344,165.77281188964844,165.79795837402344,165.82310485839844,166.29611206054688,166.32228088378906,166.3484344482422,166.3745880126953,166.4007568359375,166.4365692138672,166.4627227783203,166.4888916015625,166.51504516601562,166.54119873046875,165.70663452148438,165.7308807373047,165.75509643554688,165.77931213378906,165.80352783203125,165.37197875976562,165.39505004882812,165.4180908203125,165.44114685058594,161.39720153808594,161.3970947265625,148.75079345703125,148.74549865722656,148.74021911621094,148.7349395751953,148.72967529296875,147.33155822753906,147.32325744628906,147.31492614746094,147.30657958984375,147.29820251464844,129.2718048095703
Demand (GPM):
620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,620.0

Node index:20
Pressure (psi):
12.565707206726074,12.571866989135742,12.578022956848145,12.584174156188965,12.590320587158203,12.596460342407227,12.60078239440918,12.605094909667969,12.609396934509277,12.613689422607422,12.617974281311035,12.623591423034668,12.629203796386719,12.634810447692871,12.640411376953125,12.646007537841797,12.65161418914795,12.65721607208252,12.662812232971191,12.668403625488281,12.673994064331055,12.68179702758789,12.68959903717041,12.697399139404297,12.705198287963867,12.712989807128906,12.718378067016602,12.723763465881348,12.729146957397461,12.734528541564941,12.739912986755371,12.747884750366211,12.755853652954102,12.763821601867676,12.7717866897583,12.779749870300293,12.787578582763672,12.795403480529785,12.803224563598633,12.811041831970215,12.818856239318848,12.827043533325195,12.835227012634277,12.843408584594727,12.85158634185791,12.85975170135498,12.863879203796387,12.868003845214844,12.872125625610352,12.876242637634277,12.88035774230957,12.884601593017578,12.888842582702637,12.893080711364746,12.89731502532959,12.901545524597168,12.904804229736328,12.908059120178223,12.911310195922852,12.914557456970215,12.917811393737793,12.926190376281738,12.934568405151367,12.94294548034668,12.951321601867676,12.959698677062988,12.96849250793457,12.977285385131836,12.986078262329102,12.99487018585205,13.003663063049316,13.013097763061523,13.02253246307373,13.031966209411621,13.041399955749512,13.050835609436035,13.060868263244629,13.070901870727539,13.080934524536133,13.090968132019043,13.101004600524902,13.111982345581055,13.12295913696289,13.133935928344727,13.144911766052246,13.155888557434082,13.167058944702148,13.178229331970215,13.189399719238281,13.200569152832031,13.211740493774414,13.22331428527832,13.234889030456543,13.24646282196045,13.258035659790039,13.269609451293945,13.281196594238281,13.2927827835083,13.30436897277832,13.315954208374023,13.327536582946777,13.338333129882812,13.349127769470215,13.359922409057617,13.37071704864502,13.381508827209473,13.391850471496582,13.402192115783691,13.412531852722168,13.422871589660645,13.43320369720459,13.44145679473877,13.449707984924316,13.457958221435547,13.466207504272461,13.474452018737793,13.481002807617188,13.487552642822266,13.494099617004395,13.50064468383789,13.507200241088867,13.517926216125488,13.528651237487793,13.539373397827148,13.550094604492188,13.560805320739746,13.56913948059082,13.577469825744629,13.585797309875488,13.594120979309082,13.602446556091309,13.612528800964355,13.62260913848877,13.63268756866455,13.642763137817383,13.652836799621582,13.662909507751465,13.672981262207031,13.683050155639648,13.693116188049316,13.703190803527832,13.715827941894531,13.728463172912598,13.741098403930664,13.753732681274414,13.766356468200684,13.776642799377441,13.786928176879883,13.797212600708008,13.807497024536133,13.817789077758789,13.830581665039062,13.84337329864502,13.856163024902344,13.868951797485352,13.881738662719727,13.894336700439453,13.906932830810547,13.919527053833008,13.932119369506836,13.944711685180664,13.957720756530762,13.970728874206543,13.983735084533691,13.996739387512207,14.009727478027344,14.018805503845215,14.02788257598877,14.036957740783691,14.046031951904297,14.055105209350586,14.064330101013184,14.073554039001465,14.08277702331543,14.091998100280762,14.101215362548828,14.109294891357422,14.1173734664917,14.12545108795166,14.133526802062988,14.141602516174316,14.149858474731445,14.158113479614258,14.166367530822754,14.174620628356934,14.182873725891113,14.191539764404297,14.200204849243164,14.208869934082031,14.217534065246582,14.226200103759766,14.235501289367676,14.244802474975586,14.25410270690918,14.263402938842773,14.272705078125,14.282600402832031,14.292495727539062,14.302390098571777,14.312285423278809,14.322183609008789,14.333020210266113,14.343855857849121,14.354690551757812,14.365525245666504,14.376359939575195,14.3873872756958,14.398415565490723,14.409441947937012,14.4204683303833,14.431495666503906,14.442924499511719,14.454352378845215,14.465780258178711,14.47720718383789,14.48863410949707,14.500075340270996,14.511515617370605,14.522954940795898,14.534394264221191,14.545829772949219,14.556482315063477,14.567133903503418,14.577784538269043,14.588435173034668,14.59908390045166,14.609284400939941,14.619483947753906,14.629682540893555,14.63901138305664,14.638891220092773,14.637452125549316,14.633816719055176,14.630189895629883,14.626571655273438,14.62296199798584,14.619357109069824,14.61431884765625,14.60928726196289,14.604263305664062,14.59924602508545,14.594240188598633
Head (ft):
158.00001525878906,158.0142364501953,158.0284423828125,158.04263305664062,158.05682373046875,158.07098388671875,158.08096313476562,158.09091186523438,158.10084533691406,158.11074829101562,158.12063598632812,158.13360595703125,158.1465606689453,158.1595001220703,158.17242431640625,158.18533325195312,158.19827270507812,158.21121215820312,158.22412109375,158.23703002929688,158.2499237060547,158.2679443359375,158.28594970703125,158.30393981933594,158.3219451904297,158.3399200439453,158.35235595703125,158.3647918701172,158.37721252441406,158.38963317871094,158.4020538330078,158.4204559326172,158.43885803222656,158.45724487304688,158.47561645507812,158.49400329589844,158.51206970214844,158.53012084960938,158.5481719970703,158.56622314453125,158.58425903320312,158.6031494140625,158.62203979492188,158.6409149169922,158.6597900390625,158.6786346435547,158.6881561279297,158.6976776123047,158.70718383789062,158.71669006347656,158.72618103027344,158.73597717285156,158.7457733154297,158.75555419921875,158.76531982421875,158.77508544921875,158.78260803222656,158.7901153564453,158.79762268066406,158.80511474609375,158.8126220703125,158.83197021484375,158.85130310058594,158.87063598632812,158.8899688720703,158.9093017578125,158.92959594726562,158.94989013671875,158.97018432617188,158.99046325683594,159.01075744628906,159.03253173828125,159.05430603027344,159.07608032226562,159.0978546142578,159.11962890625,159.14279174804688,159.1659393310547,159.18910217285156,159.21224975585938,159.23541259765625,159.2607421875,159.2860870361328,159.31141662597656,159.3367462158203,159.36207580566406,159.3878631591797,159.41363525390625,159.43942260742188,159.46519470214844,159.49098205566406,159.51768493652344,159.54440307617188,159.57110595703125,159.5978240966797,159.62452697753906,159.65127563476562,159.67800903320312,159.7047576904297,159.7314910888672,159.7582244873047,159.78314208984375,159.80804443359375,159.8329620361328,159.85787963867188,159.88278198242188,159.90664672851562,159.93051147460938,159.95437622070312,159.97824096679688,160.00209045410156,160.02113342285156,160.04017639160156,160.05921936035156,160.0782470703125,160.09727478027344,160.11239624023438,160.1275177001953,160.1426239013672,160.15773010253906,160.17286682128906,160.19761657714844,160.2223663330078,160.2471160888672,160.2718505859375,160.29656982421875,160.31581115722656,160.3350372314453,160.354248046875,160.3734588623047,160.39266967773438,160.4159393310547,160.439208984375,160.46246337890625,160.4857177734375,160.50897216796875,160.53221130371094,160.5554656982422,160.57870483398438,160.6019287109375,160.62518310546875,160.6543426513672,160.68350219726562,160.71266174316406,160.7418212890625,160.77096557617188,160.79469299316406,160.8184356689453,160.84217834472656,160.86590576171875,160.88966369628906,160.919189453125,160.94869995117188,160.9782257080078,161.0077362060547,161.03724670410156,161.06631469726562,161.09539794921875,161.12445068359375,161.1535186767578,161.1825714111328,161.2126007080078,161.2426300048828,161.27264404296875,161.3026580810547,161.33262634277344,161.35357666015625,161.37452697753906,161.39547729492188,161.41641235351562,161.43734741210938,161.45864868164062,161.4799346923828,161.501220703125,161.52249145507812,161.54376220703125,161.5624237060547,161.5810546875,161.59970092773438,161.61834716796875,161.63697814941406,161.65603637695312,161.67507934570312,161.6941375732422,161.7131805419922,161.7322235107422,161.75222778320312,161.77223205566406,161.79222106933594,161.81222534179688,161.83221435546875,161.8536834716797,161.87515258789062,161.8966064453125,161.91807556152344,161.93954467773438,161.96238708496094,161.98521423339844,162.008056640625,162.03089904785156,162.05374145507812,162.07875061035156,162.10374450683594,162.12875366210938,162.1537628173828,162.17877197265625,162.2042236328125,162.22967529296875,162.25511169433594,162.2805633544922,162.30601501464844,162.33238220214844,162.3587646484375,162.3851318359375,162.41151428222656,162.43788146972656,162.4642791748047,162.49069213867188,162.51708984375,162.54348754882812,162.56988525390625,162.59446716308594,162.61904907226562,162.6436309814453,162.668212890625,162.69277954101562,162.71632385253906,162.7398681640625,162.76339721679688,162.78492736816406,162.78465270996094,162.78134155273438,162.77294921875,162.7645721435547,162.7562255859375,162.74789428710938,162.7395782470703,162.7279510498047,162.71633911132812,162.70474243164062,162.6931610107422,162.68161010742188
Demand (GPM):
