40.648399353027344,39.527427673339844,40.398780822753906,40.428077697753906,41.75770950317383,49.39213943481445,50.06080627441406,54.95858383178711,55.114322662353516,54.07969665527344,54.11692428588867,48.836669921875,48.884700775146484,49.0105094909668,49.21495819091797,49.4282341003418,54.56791305541992,54.63507843017578,54.77449417114258,54.784019470214844,54.53582763671875,54.411231994628906,48.85149383544922,48.284812927246094,40.759979248046875,39.6429443359375,40.51385498046875,40.54317092895508,41.86504364013672,49.50090026855469,50.166595458984375,55.061988830566406,55.217716217041016,54.19114303588867,54.22745895385742,48.95405960083008,49.000553131103516,49.12387466430664,49.3253173828125,49.53733444213867,54.6734504699707,54.74116516113281,54.8814582824707,54.890995025634766,54.64107894897461,54.51658630371094,48.966976165771484,48.402034759521484,40.870819091796875,39.75713348388672,40.62770462036133,40.65705490112305,41.9727897644043,49.60914611816406,50.27328109741211,55.16518020629883,55.32098388671875,54.30154800415039,54.337162017822266,49.07011032104492,50.45553207397461,50.65054702758789,50.94459533691406,51.229736328125,56.4637336730957,56.567325592041016,56.77629089355469,56.792030334472656,56.42313766479492,56.2317008972168,50.470848083496094,49.64739990234375,42.67482376098633,41.173736572265625,42.33584213256836,42.36612319946289,44.030643463134766,51.38093185424805,52.23088836669922,57.01439666748047,57.254703521728516,55.94000244140625,55.99694061279297,50.611328125,50.69586944580078,50.89054870605469,51.184085845947266,51.468780517578125,56.701622009277344,56.804935455322266,57.01329040527344,57.02900314331055,56.661155700683594,56.47031784057617,50.710723876953125,49.889976501464844,42.91215896606445,41.415470123291016,42.573463439941406,42.60370635986328,44.26665115356445,51.61952209472656,52.46849822998047,57.25063705444336,57.490318298339844,56.18004608154297,56.236778259277344,50.85089111328125,50.935577392578125,51.129852294921875,51.42281723022461,51.70703125,56.938690185546875,57.041717529296875,57.24944305419922,57.26512145996094,56.898353576660156,56.70814895629883,50.949954986572266,50.13182067871094,43.148765563964844,41.656333923339844,42.810482025146484,42.8406982421875,44.501800537109375,51.85728454589844,52.70478439331055,57.48606491088867,57.72509765625,56.41940689086914,56.47591018676758,51.08983612060547,51.174591064453125,51.368404388427734,51.660743713378906,51.9444465637207,57.17490768432617,57.27763748168945,57.48471450805664,57.50035858154297,57.134700775146484,56.94515609741211,51.1884765625,50.372901916503906,43.38459014892578,41.8963623046875,43.046817779541016,43.0770149230957,44.736061096191406,52.09421920776367,52.940208435058594,57.72064208984375,57.95899963378906,56.65803146362305,56.71427917480469,51.328094482421875,51.41284942626953,51.60615921020508,51.8978271484375,52.18100357055664,57.410240173339844,57.512664794921875,57.71908187866211,57.73468780517578,57.37016677856445,57.18130874633789,51.426231384277344,50.6131706237793,43.619571685791016,42.135528564453125,43.28239822387695,43.312583923339844,44.96941375732422,52.33028793334961,53.174747467041016,57.954341888427734,58.19200134277344,56.8958740234375,56.95185089111328,51.56561279296875,51.650299072265625,51.843074798583984,52.13404083251953,52.41667175292969,57.6446647644043,57.74678421020508,57.952518463134766,57.96809005737305,57.604732513427734,57.41657638549805,51.66317367553711,50.852596282958984,43.853729248046875,42.373802185058594,43.51717758178711,43.54735565185547,45.201839447021484,52.56546401977539,53.40790939331055,58.187129974365234,58.42407989501953,57.13290023803711,57.18859100341797,51.802345275878906,51.88690185546875,52.07911682128906,52.369354248046875,52.651432037353516,57.8781623840332,57.97996520996094,58.18500900268555,58.20054244995117,57.83837127685547,57.65093994140625,51.89925765991211,51.09117126464844,44.086952209472656,42.61115264892578,43.7511100769043,43.781280517578125,45.43331527709961,52.79972457885742,53.640625,58.41899108886719,58.655216217041016,57.36907958984375,57.42446517944336,52.03825759887695,52.122623443603516,52.31425476074219,52.60374450683594,52.88526153564453,51.11377716064453,56.15043258666992,56.169857025146484,56.21107482910156,56.21122360229492,56.12990188598633,56.062889099121094,50.5861930847168,49.98371505737305,42.172908782958984
Head (ft):
125.81121063232422,123.22415161132812,125.23512268066406,125.30274200439453,128.37135314941406,145.99063110351562,147.53382873535156,158.83724975585938,159.19668579101562,156.80889892578125,156.8948211669922,144.70867919921875,144.81951904296875,145.10987854003906,145.58172607421875,146.0739288330078,157.93563842773438,158.0906524658203,158.4123992919922,158.43438720703125,157.86158752441406,157.5740509033203,144.74288940429688,143.43507385253906,126.0687255859375,123.49075317382812,125.50070190429688,125.56836700439453,128.61907958984375,146.24163818359375,147.77796936035156,159.07589721679688,159.435302734375,157.06610107421875,157.14991760253906,144.97959899902344,145.08689880371094,145.3715057373047,145.83641052246094,146.32571411132812,158.17919921875,158.33547973632812,158.65927124023438,158.6812744140625,158.10450744628906,157.8171844482422,145.00941467285156,143.70559692382812,126.32453155517578,123.7542953491211,125.7634506225586,125.83119201660156,128.86773681640625,146.491455078125,148.02418518066406,159.31405639648438,159.6736297607422,157.32090759277344,157.40309143066406,145.24742126464844,148.44479370117188,148.89486694335938,149.573486328125,150.2315673828125,162.31094360351562,162.55001831054688,163.03228759765625,163.068603515625,162.21725463867188,161.7754364013672,148.4801483154297,146.57972717285156,130.48793029785156,127.02362060546875,129.7056121826172,129.77549743652344,133.61700439453125,150.58050537109375,152.54209899902344,163.58180236816406,164.1363983154297,161.1022491455078,161.233642578125,148.80435180664062,148.9994659423828,149.44876098632812,150.12620544433594,150.7832489013672,162.85997009277344,163.09840393066406,163.57925415039062,163.61550903320312,162.76657104492188,162.32614135742188,149.03375244140625,147.1395721435547,131.03567504882812,127.58151245117188,130.25401306152344,130.3238067626953,134.1616668701172,151.13113403320312,153.09046936035156,164.12701416015625,164.68017578125,161.65623474121094,161.78717041015625,149.35723876953125,149.5526885986328,150.00103759765625,150.6771697998047,151.33309936523438,163.40708923339844,163.6448516845703,164.124267578125,164.1604461669922,163.31399536132812,162.87503051757812,149.5858612060547,147.69772338867188,131.5817413330078,128.13739013671875,130.801025390625,130.87075805664062,134.70436096191406,151.67987060546875,153.63577270507812,164.67034912109375,165.2220001220703,162.20864868164062,162.33905029296875,149.90869140625,150.1042938232422,150.5515899658203,151.2262725830078,151.8810272216797,163.95223999023438,164.1893310546875,164.667236328125,164.70333862304688,163.8594512939453,163.42201232910156,150.13633728027344,148.2541046142578,132.12599182128906,128.6913604736328,131.34645080566406,131.4161376953125,135.24501037597656,152.22666931152344,154.17910766601562,165.21173095703125,165.76182556152344,162.7593536376953,162.88917541503906,150.4585723876953,150.65415954589844,151.1002960205078,151.7734375,152.42697143554688,164.495361328125,164.73175048828125,165.2081298828125,165.24415588378906,164.4028778076172,163.96701049804688,150.68504333496094,148.80860900878906,132.6682891845703,129.24331665039062,131.89015197753906,131.95980834960938,135.78355407714844,152.771484375,154.72039794921875,165.75106811523438,166.299560546875,163.3082733154297,163.4374542236328,151.00672912597656,151.20216369628906,151.64706420898438,152.31857299804688,152.97085571289062,165.036376953125,165.27206420898438,165.7468719482422,165.78280639648438,164.94422912597656,164.50997924804688,151.23187255859375,149.36117553710938,133.2086944580078,129.793212890625,132.43199157714844,132.5016326904297,136.31996154785156,153.3142547607422,155.2584991455078,166.28831481933594,166.83517456054688,163.8553009033203,163.98382568359375,151.55307006835938,151.7482147216797,152.1918182373047,152.8616485595703,153.5126495361328,165.5752716064453,165.81021118164062,166.28343200683594,166.31927490234375,165.48342895507812,165.05087280273438,151.7767333984375,149.91177368164062,133.7469482421875,130.34100341796875,132.97186279296875,133.04150390625,136.8541717529297,153.85488891601562,155.7955780029297,166.82342529296875,167.3686065673828,164.40036010742188,164.52818298339844,152.09751892089844,152.292236328125,152.7344970703125,153.40260314941406,154.05230712890625,149.9639434814453,161.587890625,161.63272094726562,161.72784423828125,161.7281951904297,161.54051208496094,161.38584899902344,148.74635314941406,147.3559112548828,129.32958984375
Demand (GPM):
620.0,620.0,620.0,620.0,620.0,360.0,360.0,0.0,0.0,0.0,0.0,360.0,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,620.0,620.0,620.0,620.0,620.0,360.0,360.0,0.0,0.0,0.0,0.0,360.0,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,620.0,620.0,620.0,620.0,620.0,360.0,360.0,0.0,0.0,0.0,0.0,360.0,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,620.0,620.0,620.0,620.0,620.0,360.0,360.0,0.0,0.0,0.0,0.0,360.0,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,620.0,620.0,620.0,620.0,620.0,360.0,360.0,0.0,0.0,0.0,0.0,360.0,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,620.0,620.0,620.0,620.0,620.0,360.0,360.0,0.0,0.0,0.0,0.0,360.0,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,620.0,620.0,620.0,620.0,620.0,360.0,360.0,0.0,0.0,0.0,0.0,360.0,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,620.0,620.0,620.0,620.0,620.0,360.0,360.0,0.0,0.0,0.0,0.0,360.0,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,620.0,620.0,620.0,620.0,620.0,360.0,360.0,0.0,0.0,0.0,0.0,360.0,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,620.0,620.0,620.0,620.0,620.0,360.0,360.0,0.0,0.0,0.0,0.0,360.0,360.0,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,620.0

Node index:20
Pressure (psi):
12.565707206726074,12.571863174438477,12.576203346252441,12.581877708435059,12.587568283081055,12.595460891723633,12.60097599029541,12.609061241149902,12.617015838623047,12.625338554382324,12.629624366760254,12.634041786193848,12.63747501373291,12.641021728515625,12.644881248474121,12.649275779724121,12.65420150756836,12.659994125366211,12.665974617004395,12.67233943939209,12.678719520568848,12.684333801269531,12.689547538757324,12.69293212890625,12.694989204406738,12.701079368591309,12.705358505249023,12.710976600646973,12.716612815856934,12.724435806274414,12.729869842529297,12.737881660461426,12.745763778686523,12.754008293151855,12.758225440979004,12.762571334838867,12.765945434570312,12.769427299499512,12.773212432861328,12.777525901794434,12.782369613647461,12.7880859375,12.79399299621582,12.800288200378418,12.806599617004395,12.812137603759766,12.817273139953613,12.820591926574707,12.822578430175781,12.828606605529785,12.832823753356934,12.83838939666748,12.843971252441406,12.851730346679688,12.857089042663574,12.865035057067871,12.872846603393555,12.881021499633789,12.885170936584473,12.889448165893555,12.89277458190918,12.901196479797363,12.910035133361816,12.919514656066895,12.929594993591309,12.940616607666016,12.951833724975586,12.963454246520996,12.975085258483887,12.98592758178711,12.996313095092773,13.00461196899414,13.011220932006836,13.022004127502441,13.030400276184082,13.040569305419922,13.050748825073242,13.0634765625,13.073875427246094,13.086775779724121,13.099489212036133,13.112606048583984,13.121810913085938,13.131162643432617,13.13937759399414,13.147773742675781,13.156586647033691,13.16603946685791,13.176093101501465,13.187087059020996,13.19827651977539,13.209868431091309,13.221471786499023,13.23228645324707,13.242644309997559,13.250917434692383,13.257506370544434,13.268261909484863,13.27663803100586,13.286779403686523,13.296929359436035,13.309629440307617,13.320001602172852,13.332873344421387,13.345558166503906,13.358647346496582,13.367825508117676,13.377151489257812,13.385340690612793,13.39371109008789,13.402498245239258,13.411924362182617,13.42194938659668,13.432915687561035,13.444076538085938,13.45564079284668,13.467215538024902,13.478002548217773,13.488332748413086,13.496578216552734,13.50314712524414,13.513874053955078,13.52223014831543,13.532342910766602,13.542466163635254,13.555136680603027,13.565481185913086,13.578324317932129,13.590980529785156,13.604040145874023,13.613191604614258,13.622491836547852,13.630655288696289,13.63900089263916,13.647761344909668,13.657159805297852,13.667157173156738,13.678093910217285,13.689226150512695,13.700760841369629,13.712306022644043,13.723064422607422,13.733366966247559,13.741585731506348,13.748133659362793,13.758831977844238,13.767167091369629,13.777252197265625,13.787346839904785,13.79998779296875,13.810304641723633,13.82311725616455,13.835744857788086,13.848774909973145,13.857900619506836,13.86717414855957,13.875311851501465,13.883630752563477,13.892363548278809,13.901735305786133,13.911703109741211,13.922611236572266,13.933713912963867,13.945218086242676,13.956733703613281,13.967462539672852,13.97773551940918,13.985928535461426,13.992454528808594,14.003124237060547,14.011438369750977,14.02149486541748,14.031560897827148,14.044171333312988,14.054459571838379,14.067241668701172,14.079839706420898,14.092839241027832,14.101938247680664,14.111184120178223,14.119296073913574,14.127588272094727,14.1362943649292,14.145636558532715,14.1555757522583,14.16645336151123,14.177526473999023,14.189000129699707,14.200484275817871,14.211183547973633,14.221426963806152,14.229592323303223,14.236096382141113,14.246736526489258,14.25502872467041,14.265055656433105,14.275093078613281,14.287672996520996,14.297931671142578,14.310683250427246,14.323250770568848,14.336219787597656,14.345291137695312,14.354509353637695,14.362594604492188,14.37086009979248,14.379537582397461,14.388851165771484,14.398759841918945,14.40960693359375,14.420648574829102,14.432090759277344,14.443544387817383,14.454212188720703,14.464426040649414,14.472563743591309,14.479043960571289,14.489654541015625,14.497923851013184,14.507922172546387,14.517930030822754,14.530477523803711,14.5407075881958,14.553427696228027,14.565963745117188,14.578901290893555,14.587944030761719,14.597134590148926,14.605192184448242,14.61343002319336,14.622078895568848,14.631362915039062,14.632824897766113,14.63135814666748,14.630708694458008,14.630327224731445,14.63049030303955,14.630683898925781,14.629831314086914,14.628433227539062,14.624838829040527,14.619828224182129
Head (ft):
158.00001525878906,158.01422119140625,158.0242462158203,158.03733825683594,158.05047607421875,158.0686798095703,158.08140563964844,158.10006713867188,158.11843872070312,158.13763427734375,158.1475372314453,158.15773010253906,158.1656494140625,158.173828125,158.1827392578125,158.19288635253906,158.20425415039062,158.21762084960938,158.23141479492188,158.24610900878906,158.26083374023438,158.27378845214844,158.28582763671875,158.29364013671875,158.2983856201172,158.31243896484375,158.3223114013672,158.3352813720703,158.34828186035156,158.36634826660156,158.37889099121094,158.39736938476562,158.41555786132812,158.43458557128906,158.44432067871094,158.45436096191406,158.46214294433594,158.4701690673828,158.47891235351562,158.48886108398438,158.5000457763672,158.51324462890625,158.52687072753906,158.54139709472656,158.55596923828125,158.56874084472656,158.58059692382812,158.5882568359375,158.5928497314453,158.60675048828125,158.61648559570312,158.62933349609375,158.6422119140625,158.66012573242188,158.6724853515625,158.69082641601562,158.7088623046875,158.72772216796875,158.7373046875,158.74716186523438,158.75485229492188,158.77427673339844,158.794677734375,158.81655883789062,158.83982849121094,158.86526489257812,158.89114379882812,158.91796875,158.94480895996094,158.96983337402344,158.99380493164062,159.01295471191406,159.0281982421875,159.05308532714844,159.0724639892578,159.09593200683594,159.1194305419922,159.1488037109375,159.1728057861328,159.20257568359375,159.23191833496094,159.26219177246094,159.28343200683594,159.3050079345703,159.323974609375,159.34335327148438,159.3636932373047,159.38551330566406,159.40870666503906,159.43408203125,159.45989990234375,159.48666381835938,159.51344299316406,159.53839111328125,159.5623016357422,159.58139038085938,159.5966033935547,159.6214141845703,159.6407470703125,159.66415405273438,159.6875762939453,159.71688842773438,159.74082946777344,159.77053833007812,159.7998046875,159.83001708984375,159.8511962890625,159.8727264404297,159.89161682128906,159.91094970703125,159.9312286376953,159.95297241210938,159.9761199951172,160.0014190673828,160.0271759033203,160.05386352539062,160.08058166503906,160.10546875,160.1293182373047,160.14834594726562,160.1634979248047,160.18826293945312,160.20755004882812,160.2308807373047,160.25424194335938,160.2834930419922,160.30735778808594,160.33700561523438,160.3662109375,160.39634704589844,160.41748046875,160.43893432617188,160.45777893066406,160.47703552246094,160.49725341796875,160.51895141601562,160.54202270507812,160.5672607421875,160.59295654296875,160.61956787109375,160.64622497558594,160.67105102539062,160.69482421875,160.7137908935547,160.72889709472656,160.7535858154297,160.7728271484375,160.79611206054688,160.81939697265625,160.84857177734375,160.8723907470703,160.90196228027344,160.93109130859375,160.96116638183594,160.9822235107422,161.00363159179688,161.0224151611328,161.04161071777344,161.061767578125,161.08338928222656,161.1063995361328,161.13157653808594,161.15719604492188,161.18374633789062,161.2103271484375,161.23509216308594,161.2587890625,161.2777099609375,161.2927703857422,161.3173828125,161.33657836914062,161.3597869873047,161.3830108642578,161.41212463378906,161.4358673095703,161.46536254882812,161.4944305419922,161.52444458007812,161.54544067382812,161.5667724609375,161.5854949951172,161.60462951660156,161.62472534179688,161.6462860107422,161.66921997070312,161.6943359375,161.71987915039062,161.74636840820312,161.7728729248047,161.7975616455078,161.82119750976562,161.8400421142578,161.8550567626953,161.87960815429688,161.89874267578125,161.92189025878906,161.94505310058594,161.97409057617188,161.99777221679688,162.02719116210938,162.0561981201172,162.0861358642578,162.10707092285156,162.1283416748047,162.14700317382812,162.16607666015625,162.18609619140625,162.2075958251953,162.23046875,162.2554931640625,162.28097534179688,162.30738830566406,162.3338165283203,162.3584442138672,162.38201904296875,162.40078735351562,162.41575622558594,162.4402313232422,162.45932006835938,162.48239135742188,162.5054931640625,162.53445434570312,162.5580596923828,162.58741760253906,162.61634826660156,162.64620971679688,162.66708374023438,162.68829345703125,162.70687866210938,162.72589111328125,162.745849609375,162.76727294921875,162.77066040039062,162.76727294921875,162.76577758789062,162.764892578125,162.76527404785156,162.76571655273438,162.7637481689453,162.76051330566406,162.75222778320312,162.74066162109375
Demand (GPM):
